spotify_id,year,title,artist,peak_pos,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
0ahRDzkKq0KEi7FRoHb0qk,2005,U Already Know,112,99,0.525,0.172,87.042,0.0483,0.224,0,4,0.677,7,198880,-9.404,0.924,0
0AiTIiCQ15NW8QHQwSxKuR,2002,Drowning,backstreet boys,28,0.782,0.0985,141.942,0.0396,0.0799,0,4,0.568,6,267227,-5.968,0.481,1
0aj2QKJvz6CePykmlTApiD,2003,Senorita,justin timberlake,27,0.629,0.0742,97.963,0.0442,0.0729,0,4,0.841,1,294867,-5.351,0.87,1
0AKAxdNkwq9ZxRdW1DN9zW,2005,Behind These Hazel Eyes,kelly clarkson,6,0.889,0.197,90.048,0.0382,0.00165,0.00109,4,0.548,9,198973,-4.682,0.425,1
0AkQbXGN4KG34TS7xLrM68,2013,Kiss You,one direction,46,0.934,0.324,89.992,0.0589,0.0186,0,4,0.63,4,182960,-2.559,0.905,1
0AkZjWYCMJ8wWiNex7LmkY,2003,Travelin' Soldier,dixie chicks,25,0.365,0.17,145.859,0.0265,0.691,0,4,0.569,9,343497,-7.047,0.508,1
0aOLsqlp8IZExHXegu0gxI,2011,Body 2 Body,ace hood,65,0.825,0.145,152.038,0.05,0.00352,0,4,0.61,1,235720,-4.612,0.547,0
0aq7ohTG6VDYQvsnAYtA5e,2006,Fireman,lil' wayne,32,0.73,0.408,80.682,0.267,0.0123,0,4,0.469,6,263547,-4.846,0.333,1
0As5NstLxpNgAowtusWsnb,2009,Wild At Heart,gloriana,53,0.859,0.0928,97.998,0.0389,0.0183,0,4,0.583,7,223573,-4.009,0.772,1
0AS63m1wHv9n4VVRizK6Hc,2017,Mercy,shawn mendes,15,0.669,0.111,147.926,0.0794,0.125,0,4,0.568,11,208733,-4.889,0.404,0
0asAC0s0njDN4oWFrDraK7,2004,Girls Lie Too,terri clark,36,0.917,0.155,138.727,0.0424,0.0425,0,4,0.489,9,214067,-3.234,0.621,1
0asiXYLtkLysGJTFdYs0My,2004,I Want You,janet jackson,57,0.836,0.156,105.741,0.0382,0.201,0.0207,3,0.645,3,252773,-5.558,0.681,1
0At2qAoaVjIwWNAqrscXli,2018,Boo'd Up,Ella Mai,6,0.779,0.078,81.965,0.0531,0.0862,0,4,0.561,10,256064,-5.107,0.235,0
0AwL1CLIfKxguVKMb8eQoV,2005,Your Body,pretty ricky,12,0.633,0.111,90.024,0.103,0.171,0,4,0.827,4,239351,-5.346,0.568,0
0AXym3uMYhCOngivsnwjkz,2015,Nobody Love,tori kelly,60,0.719,0.0949,99.961,0.0365,0.00721,0.00152,4,0.751,1,203457,-5.104,0.511,0
0ayO9HLU8fRymoiFMVHqy3,2000,Mr. Too Damn Good,gerald levert,76,0.322,0.151,115.17,0.0344,0.354,0,4,0.804,1,271560,-10.001,0.31,1
0azC730Exh71aQlOt9Zj3y,2016,This Is What You Came For,calvin harris,3,0.928,0.148,123.963,0.0331,0.199,0.124,4,0.63,9,222160,-2.787,0.465,0
0B0y2FImat9j9MJTNRZWfW,2014,Automatic,miranda lambert,35,0.703,0.145,95.993,0.0256,0.0435,2.34E-06,4,0.591,10,247827,-6.211,0.402,1
0B3LaidsxjnBTUlKgKQQe5,2016,Sweatshirt,jacob sartorius,90,0.492,0.0744,95.976,0.03,0.321,0,4,0.667,8,171250,-8.612,0.796,1
0B5OTb36fzLayn6XQHg5A1,2015,Scholarships,drake,69,0.422,0.102,108.937,0.355,0.0958,8.41E-06,4,0.557,0,209288,-9.184,0.285,0
0B6rNAbgEDG13mZ82mh10K,2012,That Way,wale,49,0.691,0.0578,73.469,0.23,0.0379,0,4,0.683,6,269267,-6.435,0.295,0
0B8B8cVRFIG1yznoQe7c9s,2016,Setting Fires,the chainsmokers,71,0.717,0.261,105.05,0.0376,0.017,0,4,0.627,8,247427,-5.751,0.561,0
0B8yh3jfMdQM4Xtfidm2RC,2009,I'm Just Here For The Music,paula abdul,87,0.911,0.157,114,0.0458,0.0211,1.18E-05,4,0.751,11,193842,-1.373,0.895,0
0b9oOr2ZgvyQu88wzixux9,2018,This Is America,Childish Gambino,1,0.463,0.354,120.024,0.137,0.117,0,4,0.854,5,225773,-6.159,0.549,1
0badzfVKdc475dNMlmUvfy,2002,Soak Up The Sun,sheryl crow,17,0.711,0.12,119.973,0.0434,0.0557,0,4,0.715,4,291867,-5.656,0.679,1
0BBj0SW3vef8UNzTg4lwH9,2014,Can't Remember To Forget You,shakira,15,0.813,0.129,137.976,0.0679,0.132,0,4,0.697,11,207133,-3.399,0.811,0
0BCPKOYdS2jbQ8iyB56Zns,2003,Clocks,coldplay,29,0.749,0.183,130.969,0.0279,0.599,0.0112,4,0.577,5,307880,-7.215,0.261,0
0bD5aCBb46dEtEVkv9hd1m,2007,Thnks Fr Th Mmrs,fall out boy,11,0.882,0.0962,155.026,0.0758,0.00452,0,4,0.455,10,208253,-5.054,0.545,0
0BeE61aqq6sqGwRNhiFutV,2004,Another Postcard (Chimps),barenaked ladies,82,0.747,0.0449,172.31,0.0782,0.00227,0.000234,4,0.621,1,205267,-6.552,0.726,0
0BekCfQPTaAaKdEifnhlvJ,2015,"Honey, I'm Good.",andy grammer,9,0.799,0.323,122.033,0.055,0.0321,0,4,0.753,9,199263,-6.43,0.595,1
0bF8vEqQyvTfAMWkbP7MnY,2000,She's More,andy griggs,37,0.528,0.12,99.035,0.0267,0.0754,0,4,0.679,7,199733,-7.901,0.274,1
0Bfuvhe83D86N7wFdHemyj,2013,Kisses Down Low,kelly rowland,72,0.71,0.0968,137.986,0.0585,0.016,3.40E-05,4,0.634,5,254867,-9.349,0.251,0
0BHNSNcbTxQSwxXNnr9oUw,2006,Tonight I Wanna Cry,keith urban,36,0.385,0.175,103.73,0.0262,0.874,0,4,0.557,7,259733,-7.835,0.148,1
0bhnUFDQFCEHCBlsQfHnj5,2018,Photograph,J. Cole,14,0.487,0.0868,105.05,0.233,0.0299,0,3,0.825,1,218954,-6.416,0.372,1
0BhZWr9gPZNlVdWWigvYA9,2014,She Looks So Perfect,5 seconds of summer,24,0.959,0.36,159.993,0.137,0.000714,0,4,0.495,1,202496,-3.712,0.431,0
0bj6fsWQQg7DoYepGjIbbx,2002,Drops Of Jupiter (Tell Me),train,5,0.383,0.212,80.031,0.0268,0.0126,0.832,4,0.265,0,257019,-13.402,0.103,1
0bJfgUyjfPJYqRgUxb12Eh,2009,Come Home,onerepublic,80,0.178,0.103,74.995,0.0314,0.938,1.03E-05,4,0.511,0,261653,-11.919,0.209,1
0BLPuaA32HDg6AJTUT4WMl,2010,Shark In The Water,v v brown,67,0.805,0.359,98.981,0.0597,0.0279,0,4,0.554,4,184293,-3.128,0.697,1
0bLwBXrMd3z96utPHeuQDK,2016,On The Regular,meek mill,75,0.764,0.102,146.03,0.164,0.0175,0,4,0.781,2,184110,-3.252,0.352,1
0bMqUbRs5r5aoTzrP6mA3G,2018,MotorSport,"Migos, Nicki Minaj & Cardi B",6,0.832,0.259,139.011,0.103,0.0681,0.789,4,0.698,2,190747,-4.497,0.73,1
0BmT0BVnYYggf7V4NCtx2B,2009,For Your Entertainment,adam lambert,61,0.872,0.0808,130.023,0.11,0.0411,0,4,0.654,1,215160,-3.824,0.612,1
0bQRIkulAImsvK3LOx615N,2002,Feel It Boy,beenie man,28,0.349,0.115,102.79,0.0915,0.0478,0.00704,4,0.927,5,202292,-11.924,0.634,0
0bRh7pc1nfIv2edfcIUlKh,2006,Promiscuous,nelly furtado,1,0.973,0.167,114.322,0.0497,0.0511,5.36E-05,4,0.816,10,242373,-6.008,0.892,0
0BUoLE4o9eVahDHvTqak67,2000,Unpretty,tlc,1,0.622,0.109,88.684,0.0428,0.00152,5.97E-05,4,0.648,7,278067,-6.063,0.51,1
0bXFIF7iL17TYLyx8JHziM,2017,Patty Cake,kodak black,76,0.77,0.0645,152.094,0.19,0.0252,0,4,0.806,1,198110,-6.464,0.406,0
0byFa7HDKamSnzxMPEF6dj,2013,Oh Sweet Lorraine,green shoe studio,42,0.317,0.0955,117.894,0.0299,0.00473,0.0308,4,0.549,7,119000,-11.473,0.196,1
0bYg9bo50gSsH3LtXe2SQn,2018,All I Want For Christmas Is You,Mariah Carey,9,0.625,0.0708,150.277,0.0386,0.164,0,4,0.335,7,241107,-7.462,0.346,1
0ByMNEPAPpOR5H69DVrTNy,2008,Don't Stop The Music,rihanna,3,0.676,0.0514,122.65,0.0715,0.0446,3.37E-05,4,0.853,6,267080,-5.533,0.551,0
0c3yfC8zMRJGvmqphczhZb,2012,Nothing,the script,32,0.833,0.118,157.012,0.039,0.00369,0,4,0.473,2,272213,-5.013,0.503,1
0C4ejWmOTMv8vuYj85mf8m,2011,S&M,rihanna,2,0.672,0.197,127.969,0.0471,0.0133,9.76E-05,4,0.764,1,243533,-5.007,0.779,1
0c4ICGb0jvszKj3KPR59JU,2017,Every Time I Hear That Song,blake shelton,56,0.725,0.0937,155.855,0.0339,0.0558,6.96E-06,4,0.523,2,214800,-5.448,0.528,1
0c4IEciLCDdXEhhKxj4ThA,2013,Madness,muse,45,0.417,0.106,180.301,0.0718,0.127,0.00419,4,0.502,10,281040,-7.665,0.218,1
0c7wqpBLOTFr1yb70LHGFM,2011,Pause,pitbull,73,0.921,0.325,127.92,0.16,0.000153,0.000195,4,0.833,1,180267,-5.455,0.511,1
0CAfXk7DXMnon4gLudAp7J,2008,Low,flo rida,1,0.609,0.139,128.008,0.0791,0.0928,0,4,0.918,10,231400,-5.64,0.304,0
0capI6Wr0SYGiZ4fxvz5Gq,2003,Raining On Sunday,keith urban,38,0.723,0.183,134.001,0.0302,0.108,0,4,0.568,4,234213,-5.439,0.449,1
0caYE1JdUMcowicGI75EAr,2013,Hold Tight,justin bieber,29,0.622,0.101,75.096,0.333,0.282,0,5,0.465,6,254213,-5.851,0.505,1
0CCznGZ23ARzsnbTu4QlzU,2013,Sad,amber carrington,92,0.48,0.197,108.302,0.0296,0.712,0,4,0.412,10,189267,-4.295,0.377,1
0CfmNX2TXk7yoJqHJiixnp,2018,She Bad,Cardi B & YG,57,0.504,0.0963,159.949,0.266,0.0183,0,4,0.791,10,230953,-7.864,0.355,1
0cITLOYn1Sv4q27zZPqlNK,2013,Red,taylor swift,6,0.896,0.0924,124.962,0.0456,0.0766,0.000126,4,0.608,1,220827,-4.231,0.613,0
0CJG8Ea1rkwW0CQ5U9f5Tm,2004,I Hate Everything,george strait,35,0.626,0.269,90.966,0.0287,0.414,0.000182,4,0.59,10,234547,-7.304,0.481,1
0CKba2KBPP9TFbh5Nf8i4P,2005,Fast Cars And Freedom,rascal flatts,38,0.8,0.179,117.955,0.0303,0.0172,3.19E-05,4,0.617,3,262187,-4.669,0.634,0
0CnD7Hiw6pae6rLsZw5q5W,2005,Incomplete,backstreet boys,13,0.589,0.0768,133.631,0.0331,0.231,0,4,0.437,4,239587,-4.834,0.165,1
0cNJ3huiV99wvUN1tmQLTL,2010,"Beamer, Benz, Or Bentley",lloyd banks,49,0.671,0.598,159.963,0.315,0.00402,2.89E-05,4,0.652,4,208387,-5.376,0.518,0
0CofintZCm8MhxiOMrauiT,2000,Get Gone,ideal,13,0.52,0.299,120.005,0.0725,0.435,0,4,0.702,10,275173,-8.581,0.467,1
0CokSRCu5hZgPxcZBaEzVE,2017,Glorious,macklemore,49,0.794,0.112,139.994,0.0522,0.0323,2.59E-05,4,0.731,0,220454,-5.126,0.356,0
0ConttVd0Ebk3dLNquOmh0,2011,Moment 4 Life,nicki minaj,13,0.884,0.199,97.919,0.251,0.371,0,4,0.684,11,279307,-3.875,0.373,1
0CpLNO56aPUBQ8roB4ufSa,2013,Bandz A Make Her Dance,juicy j,29,0.674,0.28,130.972,0.333,0.00101,0,4,0.88,2,280053,-7.857,0.584,1
0cqNGWvuukhCiKvEX7utys,2006,We're All In This Together,high school musical cast,34,0.936,0.707,116.026,0.0573,0.0571,0,4,0.759,1,231427,-6.259,0.821,1
0cv1Mnb47oMvjVKMc2cyZw,2003,Can't Hold Us Down,christina aguilera,12,0.658,0.0651,98.989,0.192,0.0326,0.00181,4,0.859,8,255267,-4.481,0.538,1
0cV4xwUA4ue2deqq4CZFko,2012,I Don't Want This Night To End,luke bryan,22,0.728,0.228,111.934,0.0278,0.0275,0,4,0.616,9,219973,-4.02,0.375,0
0CwYG1UnRmOx8Q1EzElCIL,2009,Second Chance,shinedown,7,0.796,0.106,100.011,0.0333,0.00107,0,4,0.46,0,222067,-4.501,0.182,0
0cZmqpfp5qvYFgM72hZAdg,2012,Turn To You (Mother's Day Dedication),justin bieber,60,0.584,0.074,107.982,0.0244,0.0151,0.912,4,0.567,4,215831,-10.319,0.103,0
0D21XvHcVsIvJM6FcGY2BT,2017,OOOUUU,young m.a,19,0.819,0.156,166.012,0.455,0.533,0,4,0.64,7,234526,-4.108,0.623,1
0d28khcov6AiegSCpG5TuT,2006,Feel Good Inc,gorillaz,14,0.705,0.613,138.559,0.177,0.00836,0.00233,4,0.818,6,222640,-6.679,0.772,1
0d2YnyIPgmPQqNSzDg8s8Q,2002,It's Been Awhile,staind,5,0.774,0.143,116.529,0.0338,0.00189,0.000549,4,0.509,6,264707,-4.054,0.0824,1
0D5CXSUx8GOCHSY8KWgi9h,2018,Yuck,Logic,87,0.805,0.132,155.864,0.369,0.194,0,4,0.631,11,173693,-5.401,0.674,0
0D66c4sDC91H6pIwkbB9Q2,2013,Loco,enrique iglesias,80,0.863,0.112,132.964,0.0281,0.381,0,4,0.754,7,213667,-3.368,0.896,1
0DAjiINHQTnPnnY939Qyhw,2012,Let It Rain,david nail,51,0.606,0.269,78.129,0.0337,0.397,0,4,0.597,4,222253,-2.759,0.586,1
0DAVCurdi9ZqkVUKIuikzm,2000,Prayin' For Daylight,rascal flatts,38,0.81,0.232,90.953,0.0506,0.516,0,4,0.635,7,215600,-3.086,0.721,1
0dBW6ZsW8skfvoRfgeerBF,2011,Mine,taylor swift,3,0.767,0.191,121.036,0.0297,0.00417,1.46E-06,4,0.619,7,230707,-2.793,0.628,1
0Dc7J9VPV4eOInoxUiZrsL,2015,Don't Tell 'Em,jeremih,6,0.525,0.111,97.988,0.0874,0.421,0,4,0.851,2,266840,-5.221,0.405,0
0dcJ1SsbTmAvC3ZVvUYMIy,2002,Hate To Say I Told You So,the hives,86,0.9,0.47,135.861,0.0578,0.00114,0.00596,4,0.447,5,199733,-6.741,0.39,1
0DdpxWfVvUGgkJv5536tiF,2008,Sexy Can I,ray j,3,0.684,0.614,172.155,0.325,0.299,0,4,0.575,1,204040,-6.007,0.926,1
0DGXUvOixp2ptxBz3mQ3EV,2011,Smile,avril lavigne,68,0.846,0.0758,105.061,0.0457,0.0019,3.97E-06,4,0.627,1,209453,-3.834,0.686,0
0dIoGTQXDh1wVnhIiSyYEa,2018,Bartier Cardi (feat. 21 Savage),Cardi B Featuring 21 Savage,14,0.524,0.383,138.015,0.181,0.00111,0.000678,4,0.908,1,224285,-7.955,0.109,1
0dIOvducp7ujHTqj66cQ3X,2014,Amnesia,5 seconds of summer,16,0.491,0.212,101.131,0.0309,0.0292,0,4,0.558,2,237248,-5.246,0.11,1
0DiWol3AO6WpXZgp0goxAV,2001,One More Time,daft punk,61,0.697,0.332,122.752,0.133,0.0193,0,4,0.611,2,320357,-8.618,0.476,1
0dQbqYE75XU56XlISJMLJM,2011,Loving You No More,diddy - dirty money,91,0.7,0.221,190.013,0.0409,0.0451,0,4,0.386,8,244960,-2.267,0.411,0
0DRAmZDhhG5K2U70daPhbx,2004,I Like That,houston,11,0.441,0.2,106.892,0.0926,0.0203,0,4,0.806,10,237893,-5.137,0.382,0
0drVeoGy7njENU29Z3lPEy,2012,Lemme See,usher,46,0.725,0.0712,153.873,0.0596,0.0262,0,4,0.656,1,252827,-4.067,0.403,1
0DT8SwSMDAvzSRyvxyUFV7,2003,Did My Time,korn,38,0.835,0.343,93.013,0.0487,4.88E-05,0.00268,4,0.545,1,244747,-5.002,0.261,1
0DU2iZx61j4QCsjEJQHeS8,2009,Heartless,the fray,79,0.662,0.122,81.79,0.0795,0.655,0,4,0.483,9,254800,-7.875,0.447,1
0dwudL6pM7zLO7MSUxMUYd,2015,Lose My Mind,brett eldredge,48,0.755,0.21,101.048,0.029,0.0206,0,4,0.68,6,155440,-5.509,0.824,0
0DX1xkaMakA4iHcLNFJJi6,2013,Miss Jackson,panic! at the disco,68,0.873,0.175,82.002,0.0551,0.00394,0,4,0.642,2,192053,-5.821,0.662,1
0dyWQoMOU9oERL6c9vxtRp,2010,25 To Life,eminem,92,0.928,0.2,78.691,0.258,0.215,0,4,0.569,8,241587,-0.9,0.368,0
0e1xUbHCmN8mvkCAOXPlxh,2003,Stole,kelly rowland,27,0.708,0.174,79.985,0.0663,0.00603,1.39E-06,4,0.649,7,249227,-5.599,0.487,0
0E29BKKGCJHcb7b9oIWgGB,2003,Calling All Angels,train,19,0.839,0.279,166.166,0.0441,0.0746,0,4,0.454,3,242200,-5.368,0.529,1
0e42i89bY2NmPuVDtey8pg,2001,Danger (Been So Long),mystikal,14,0.861,0.0288,97.969,0.218,0.211,2.59E-05,4,0.92,7,211400,-5.435,0.718,1
0e5q6Z47J4oU5S0gvfjKpi,2015,Love Me Harder,ariana grande,7,0.714,0.0764,98.992,0.0334,0.00937,0,4,0.472,1,236133,-4.389,0.24,0
0e7ipj03S05BNilyu5bRzt,2018,rockstar (feat. 21 Savage),Post Malone Featuring 21 Savage,1,0.535,0.131,159.847,0.0898,0.117,6.56E-05,4,0.587,5,218147,-6.09,0.14,0
0e7kvG2c60HIfwzaiKt9XW,2013,My Story,r. kelly,89,0.451,0.223,120.029,0.11,0.0584,0,4,0.939,9,266547,-6.052,0.642,0
0eekSctODhz1mYa5zatZ7f,2002,What About Us?,brandy,7,0.71,0.309,186.292,0.361,0.246,0,4,0.531,10,237200,-1.608,0.74,0
0EEYgsFx2xUQcFcQrwwEV3,2003,How You Want That,loon,88,0.827,0.0435,101.2,0.0598,0.343,0.000951,4,0.895,8,265560,-4.465,0.899,1
0EgigrGFGb4PHaVNb7fgK7,2004,No Problem,lil scrappy,29,0.731,0.15,85.984,0.237,0.053,0,4,0.858,1,214213,-7.224,0.139,1
0EGU2LFVIfjvvWFVmklNzR,2002,Song For The Lonely,cher,85,0.915,0.186,129.972,0.0556,0.00528,0,4,0.548,0,202600,-7.01,0.38,1
0EHR9OObFtjlhQB8wSt1m7,2008,Mrs. Officer,lil wayne,24,0.568,0.081,112.009,0.13,0.248,0,5,0.916,6,286907,-5.358,0.954,1
0eIfBjs1pMiRNkbngEATQi,2008,Tattoo,jordin sparks,8,0.838,0.133,167.954,0.0404,0.453,0,4,0.564,2,232920,-2.393,0.553,1
0EK24txkGSt51YBfVzN7qB,2002,Knoc,knoc-turn'al,98,0.471,0.0883,89.624,0.206,0.0169,0,4,0.886,10,250267,-5.732,0.907,0
0eKyHwckh9vQb8ncZ2DXCs,2001,With Arms Wide Open,creed,1,0.546,0.118,138.946,0.033,0.0038,0.000787,4,0.42,0,274800,-8.476,0.129,1
0eLaQBWHWflyPagMYIxlnR,2002,halfcrazy,musiq,16,0.74,0.0425,67.017,0.357,0.427,0,4,0.32,11,254480,-7.625,0.417,0
0elaYQVBPOQSp7G3P9AQ7C,2012,Better Than I Used To Be,tim mcgraw,52,0.556,0.0864,138.523,0.0292,0.178,3.27E-05,4,0.46,5,201947,-5.974,0.404,1
0eneujAc4PxkdjP25Gsue1,2016,False Prophets,j. cole,54,0.747,0.152,90.039,0.324,0.698,1.63E-05,4,0.73,8,237427,-9.496,0.751,0
0ePNlUmwg2IN5JRPlLplF4,2015,Animals,maroon 5,3,0.751,0.785,189.906,0.0572,0.000217,0,4,0.462,4,229133,-6.409,0.364,0
0EQ3c3saSM2PEOpy8DE3FL,2009,Undertow,timbaland,100,0.647,0.113,109.994,0.0317,0.281,0.00401,4,0.645,2,261533,-6.621,0.583,1
0EQuu6hyNACWI7LT7N5pRv,2004,U Should've Known Better,monica,19,0.516,0.275,122.019,0.0308,0.191,0,4,0.753,6,257787,-5.164,0.826,1
0ERbK7qVqveCaBWIiYCrl3,2017,Bella y Sensual,romeo santos,95,0.713,0.0506,179.864,0.0937,0.228,0,4,0.635,11,204701,-6.909,0.749,1
0ESJlaM8CE1jRWaNtwSNj8,2017,Beibs In The Trap,travis scott,90,0.571,0.291,119.054,0.145,0.24,0,4,0.743,7,213863,-6.054,0.495,0
0evYh0thMGFGri2roKou3I,2012,Same Damn Time,future,92,0.869,0.261,138.981,0.0506,0.0131,0,4,0.715,11,273000,-4.759,0.3,1
0EXm0iaB0CzqtsB3VaupXj,2003,When The Last Time,clipse,19,0.884,0.303,99.036,0.245,0.514,0,4,0.847,11,254307,-3.326,0.845,1
0eXM62Z2ftLGJirfx6LJ6d,2010,Only The Good Die Young,glee cast,50,0.885,0.0936,150.072,0.0866,0.288,0,4,0.572,0,225267,-5.6,0.535,1
0f0lWRAs9kdAFZu8mAI9K2,2009,If U Seek Amy,britney spears,19,0.587,0.0523,129.954,0.0339,0.0192,0,4,0.717,4,216520,-7.296,0.544,0
0f62w1teOSaYgKObtzygaR,2009,Bad Habits,maxwell,71,0.67,0.0794,148.02,0.258,0.0873,2.01E-06,4,0.661,11,352280,-7.645,0.661,0
0F6byA6sKiVXRzQMTx8ufs,2011,Better With The Lights Off,new boyz,61,0.848,0.25,112.081,0.0579,0.052,0,4,0.572,7,219080,-2.749,0.531,1
0f73zOCdBx6ZPdiBjwN1AP,2010,Little White Church,little big town,59,0.878,0.16,107.024,0.0445,0.13,0,4,0.667,10,186240,-4.797,0.816,1
0F7rEdewJ6cSLylOZZpDu7,2006,I'm Sprung,t-pain,8,0.329,0.081,99.991,0.108,0.088,0,4,0.722,0,230713,-11.617,0.166,0
0F9BbXn7zjDkM6SRJvkBOd,2010,Wrong Baby Wrong,martina mcbride,74,0.673,0.0887,106.024,0.042,0.0596,0,4,0.572,6,221667,-5.565,0.573,1
0faXHILILebCGnJBPU6KJJ,2006,The Diary Of Jane,breaking benjamin,50,0.963,0.14,167.065,0.0773,5.86E-05,0.0689,4,0.391,10,200547,-4.378,0.364,0
0FbSpY8RPxTRxi1Fpj9Dz9,2018,Booty,Blac Youngsta,73,0.549,0.082,144.005,0.098,0.000831,0.000243,4,0.938,1,160038,-8.368,0.412,1
0FC7X3BRdEJC8L4ZEUAv2Q,2011,Born This Way,lady gaga,1,0.828,0.352,123.986,0.133,0.00578,0,4,0.616,11,260467,-4.736,0.576,1
0fCPWDsSyIhcp7CjRdx958,2002,I Do (Wanna Get Close To You),3lw,58,0.491,0.0438,97.294,0.183,0.139,0,4,0.835,11,254533,-5.683,0.841,1
0FDzzruyVECATHXKHFs9eJ,2014,A Sky Full Of Stars,coldplay,10,0.636,0.217,124.996,0.0281,0.00713,0.00203,4,0.551,6,268467,-7.125,0.153,1
0Fe3WxeO6lZZxj7ytvbDUh,2007,Dashboard,modest mouse,61,0.903,0.174,135.938,0.0371,0.00963,7.06E-05,4,0.639,11,246173,-5.013,0.96,0
0FE9t6xYkqWXU2ahLh6D8X,2017,Shape Of You,ed sheeran,1,0.652,0.0931,95.977,0.0802,0.581,0,4,0.825,1,233713,-3.183,0.931,0
0FeTZY4qMZ2JtJs47ZE4SV,2005,You're My Everything,anita baker,74,0.621,0.299,91.01,0.0298,0.737,0.192,4,0.762,8,230067,-6.221,0.317,0
0ffOWJVrYmtKcmQJbPWuhc,2009,Bigger,justin bieber,94,0.748,0.352,104.075,0.121,0.226,0,4,0.78,5,197800,-2.863,0.884,0
0fGh0trRN1xz3s41r7V5ce,2006,Shake That,eminem,6,0.64,0.158,106.995,0.12,0.0556,1.97E-05,4,0.962,1,274440,-5.987,0.533,0
0fGIhWOJecR9u9Bo9UOTKC,2007,"My, Oh My",the wreckers,87,0.843,0.254,176.043,0.0349,0.211,4.16E-05,4,0.508,0,210187,-4.433,0.766,1
0FgrFRzcFLC5rbrbedPzRk,2012,Magic,future,69,0.621,0.103,144.947,0.0594,0.00602,0,4,0.641,11,211613,-7.194,0.162,1
0fGXk7wlzBgBFG8jSeUzuQ,2003,The Wreckoning,boomkat,88,0.921,0.335,95.259,0.0603,0.0136,2.45E-06,4,0.606,0,189160,-2.916,0.647,0
0FhhskIAZ5JiNBh2sP7Aza,2013,Acapella,karmin,72,0.627,0.118,169.946,0.156,0.136,0,4,0.666,2,198227,-4.922,0.395,1
0fioLzGM8ngbD1w6fMmm45,2015,I'm Not The Only One,sam smith,5,0.496,0.0772,80.994,0.0453,0.554,2.65E-05,4,0.453,5,239317,-5.785,0.501,1
0FKH1z3VxRf3b361XwlNw0,2009,Sounds Like Life To Me,darryl worley,84,0.596,0.144,85.944,0.0282,0.0224,0,4,0.532,2,222772,-6.512,0.418,1
0flKDWZq11997Fb2ptkQvu,2013,Helluva Night,ludacris,96,0.524,0.108,97.514,0.0906,0.0277,0,4,0.736,2,200387,-8.011,0.366,1
0FmCLEHfINGqwlyzvklNqy,2004,Holidae In,chingy,3,0.791,0.0838,153.067,0.181,0.0893,0,4,0.81,7,314352,-5.909,0.948,1
0fMhhdMdbC94rHHK63jwWu,2011,Fix A Heart,demi lovato,69,0.469,0.093,170.541,0.0631,0.562,0,3,0.333,0,193040,-7.877,0.458,1
0fNCLvSVUEK7NTwhu5vk5B,2009,Consider Me Gone,reba,38,0.724,0.0792,96.994,0.028,0.0783,0,4,0.573,8,218053,-3.8,0.45,1
0FoNL2JohSdDhABW82QJMc,2002,One Mic,nas,43,0.593,0.112,91.686,0.394,0.0603,0,4,0.738,0,269387,-6.5,0.423,0
0fpXiuOYg9JwmwtlugJNGY,2009,She Got Her Own,ne-yo,54,0.587,0.216,139.694,0.117,0.262,0,4,0.655,5,332240,-5.573,0.476,1
0fRvxbFFIowb9m8MWzJ8wq,2015,Lay Me Down,sam smith,8,0.441,0.103,129.922,0.0406,0.342,0,4,0.607,4,229015,-8.248,0.34,1
0Fs4DQKvmk5DPHfmOa3vZX,2009,Arab Money,busta rhymes,86,0.73,0.14,93.297,0.372,0.236,0,4,0.737,6,165213,-5.095,0.642,0
0Ft6hwGWdCdujdK6TOfBV7,2010,Lose My Mind,young jeezy,35,0.726,0.165,155.58,0.119,0.0605,0,4,0.663,8,241947,-4.431,0.374,1
0fU6eA0OOsGRUA9S0hHmLO,2010,Round & Round,selena gomez,24,0.717,0.496,127.883,0.0689,0.003,0,4,0.514,9,186173,-4.074,0.553,0
0fUFpFczhuhJBz2Z28IL2x,2009,Last Christmas,glee cast,63,0.757,0.348,106.885,0.0254,0.00716,0,4,0.63,5,216627,-6.005,0.65,1
0fuP0ykgrDSxk5odNU7Gy2,2013,22,taylor swift,20,0.731,0.0623,104.008,0.0375,0.00294,0.00134,4,0.665,7,231867,-6.531,0.686,1
0Fv5N0cHBsl4bzCbollCAS,2017,Moves,big sean,38,0.53,0.164,75.515,0.293,0.0541,0,4,0.789,2,142907,-6.2,0.367,1
0Fvw3mm5xy6CgsOWJWBs8s,2002,I'm A Survivor,reba,49,0.646,0.0853,88.834,0.0356,0.373,0,4,0.634,2,187373,-4.937,0.512,1
0FXfAepEmqVCMnvOpb8Hoj,2010,Hell Breaks Loose,eminem,29,0.884,0.105,79.903,0.188,0.123,0,4,0.685,6,244160,-3.072,0.902,1
0fxT5ysInaAyEWhtykYLC2,2018,Everything's Gonna Be Alright,David Lee Murphy & Kenny Chesney,66,0.423,0.0981,90.514,0.0538,0.339,0.862,4,0.743,8,227972,-12.241,0.384,1
0FyQaXvkDbf4Eun5Gwyvtx,2014,Drunk Last Night,eli young band,41,0.86,0.102,87.016,0.0344,0.0412,0,4,0.515,7,218360,-4.23,0.516,1
