,year,title,artist,id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode
18347,2015,Ghosts,August Burns Red,6pvtHYK8YwNDbfmKPljvIo,0.908,0.173,91.468,0.0793,7.48e-05,0.000201,1,0.137,10,289189,-4.969,0.107,0
18348,2015,Getting To Know You,Various Artists,3PRTcW2Rb4djpmuftTLqU0,0.265,0.364,127.485,0.0484,0.956,4.2e-05,4,0.456,7,212387,-10.456,0.281,1
18349,2015,Phoenix,Black Majesty,47jkkNUzGTdLREfG8AZYOT,0.971,0.174,162.033,0.085,1.63e-05,0.113,4,0.388,10,197427,-3.816,0.226,0
18350,2015,Loner,Kali Uchis,6m6R6O2BOZDCNymhJ45spI,0.675,0.305,120.012,0.0775,0.873,0.118,4,0.722,1,212000,-5.61,0.507,0
18351,2015,Shadow of the Wind,Sean Heathcliff,1Zrwk8utCHRBFD24kXSYJi,0.322,0.111,113.437,0.0349,0.674,0.0442,4,0.466,9,230101,-11.913,0.144,1
18352,2015,Lone Digger,Caravan Palace,0thLhIqWsqqycEqFONOyhu,0.924,0.114,123.989,0.051,0.596,0.0156,4,0.769,5,229805,-5.263,0.88,0
18353,2015,Wish I Knew You,The Revivalists,2EWpa5XnAuSn0sIkSSIhYk,0.716,0.125,101.05,0.0258,0.13,0.0616,4,0.651,0,274093,-6.516,0.722,0
18354,2015,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",White Noise Baby Sleep,20GlDz2SYsXF8pzdxguxfe,0.00189,0.111,81.71,0.327,0.982,0.279,4,0.179,1,595106,-25.2,1e-05,1
18355,2015,The Less I Know The Better,Tame Impala,6K4t31amVTZDgR3sKmwUJJ,0.74,0.167,116.879,0.0284,0.0115,0.00678,4,0.64,4,216320,-4.083,0.785,1
18356,2015,The Early Morning Rain,Rain Sounds,1C0h4SvAveezqMSeAo86XA,0.955,0.425,0.0,0.0,0.139,0.997,0,0.0,0,87874,-20.356,0.0,1
18357,2015,Full Moon and Empty Arms,Bob Dylan,69D9nydAqGyu7l10RyheyU,0.034,0.108,148.406,0.036,0.885,0.000136,4,0.288,9,202413,-22.391,0.155,1
18358,2015,Hark! The Herald Angels Sing,Pentatonix,7DG0w4DhCctrvlXIai22yg,0.691,0.0957,117.056,0.221,0.138,0.0,4,0.521,4,192573,-5.754,0.553,1
18359,2015,Brand New Second Hand,Peter Tosh,27eLa7tPdURgIJDThmCkYr,0.396,0.0913,139.547,0.388,0.19,0.000135,4,0.901,6,236413,-15.087,0.96,0
18360,2015,How Many Times,DJ Khaled,3uqez7AQId9NZ15UF9QW9M,0.704,0.308,116.016,0.199,0.0937,0.0,4,0.798,10,263980,-4.317,0.867,0
18361,2015,Call Me Devil,Friends in Tokyo,5VXfsQX2NYS9USmDgVyys0,0.733,0.595,62.469,0.0711,0.00255,0.147,4,0.458,2,249600,-5.7,0.535,0
18362,2015,"Lively Up Yourself - Live At Music Hall, Boston / 1978",Bob Marley & The Wailers,6C9EFUuUajcETapx1hnE8T,0.776,0.267,76.114,0.0677,0.0996,3.65e-05,4,0.599,7,469653,-8.431,0.869,1
18363,2015,Frosty the Pervert Parody - Karaoke Version,BT Band,3wXnFRiaHSj8oSrGa7irxu,0.369,0.353,147.394,0.0284,0.642,0.0,4,0.611,0,144196,-8.059,0.81,1
18364,2015,Be Brave,Modest Mouse,5CJ7vwKp7SZW9VGYM13nSb,0.579,0.131,75.431,0.0489,0.2,5.94e-06,4,0.333,4,210987,-5.924,0.678,0
18365,2015,Maybe (Motivational Speech) [Shoutout to My Haters],Fearless Motivation,7osx3hdSiKhvXxwYgXdnl4,0.773,0.249,81.062,0.378,0.533,0.0,4,0.563,7,346988,-5.129,0.429,1
18366,2015,Satisfied,Various Artists,3dP0pLbg9OfVwssDjp9aT0,0.593,0.15,123.774,0.0902,0.287,0.0,4,0.706,5,329228,-8.581,0.481,0
18367,2015,School of Rock (Teacher's Pet),Andrew Lloyd Webber,3lbtAQu0xBhbVXwgmxj9zy,0.944,0.941,134.787,0.0465,0.00868,0.000728,4,0.4,7,256653,-3.944,0.403,1
18368,2015,Then you went sightseeing in New York.,Nate Bargatze,6ckD3nGsAn61fKBZMRSqC3,0.865,0.819,143.707,0.946,0.754,0.0,5,0.548,9,305973,-6.045,0.508,1
18369,2015,Somewhere Tonight,Beach House,0WMaQ65VN27BxYCutcPqn2,0.312,0.175,173.782,0.0304,0.452,0.936,3,0.135,7,253960,-11.607,0.0827,1
18370,2015,"Prima Donna / Act 2: Scene 1: Song ""Dans mon pays de Picardie""",Rufus Wainwright,4fTXopuondAN4XXM58fu4Z,0.0806,0.108,85.647,0.0417,0.907,0.0071,4,0.182,0,304427,-21.459,0.0376,1
18371,2015,Don't Leave Me Tonight,The Willis Clan,0zaVsGuU5VenmxbqQpsVtg,0.787,0.0754,77.506,0.0452,0.396,0.0,4,0.544,5,215907,-5.0,0.84,1
18372,2015,Now & Forever,Drake,4zLOwx1yRJXWkHKt1XzF1p,0.515,0.102,107.945,0.0324,0.132,0.0,4,0.575,6,281320,-7.325,0.0946,1
18373,2015,Darlin',Houndmouth,2Dmw4LdpDKYFjKZ7hj1XAh,0.347,0.101,116.904,0.0305,0.344,0.0379,3,0.472,3,258480,-8.011,0.363,1
18374,2015,Hell to Pay,Five Finger Death Punch,3iBiETSIaFAy0h3asZMzrT,0.979,0.226,96.002,0.0663,7.13e-05,0.0,4,0.554,6,187671,-3.167,0.498,1
18375,2015,Real Good Man,Tim McGraw,4ns2xaym21aBOOUN1vaBPJ,0.827,0.328,89.93,0.0266,0.00986,1.13e-05,4,0.56,2,254600,-5.393,0.639,1
18376,2015,River Of Tears,Alessia Cara,5NRl32BO29q8xtWFvOlHZE,0.372,0.146,89.701,0.0468,0.928,0.0,4,0.388,6,254507,-5.72,0.285,1
18377,2015,It's Not Over Yet,for KING & COUNTRY,6goM4VNCDajmBCqDNDarVe,0.604,0.0725,74.974,0.0452,0.015,0.0,4,0.575,7,218787,-7.223,0.517,1
18378,2015,She's the Only One,King Guru,0WOuVzAZcTIgAq9JPZHjQc,0.749,0.172,162.747,0.043,0.0115,6.64e-05,4,0.601,7,198754,-8.078,0.948,1
18379,2015,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,2l8w0zZVn4AZNuzrht7MRT,0.606,0.125,189.857,0.0484,0.247,0.0,4,0.262,8,252534,-6.646,0.275,1
18380,2015,I Will Be There,Odessa,5uQDsGFQm4uwyU1bVFmf3E,0.367,0.101,137.75,0.0264,0.818,0.0113,4,0.597,5,275133,-9.826,0.351,1
18381,2015,Kick The Dust Up,Luke Bryan,5g15o2Sm55Hn9ShK5yEXgp,0.855,0.11,172.082,0.0474,0.197,0.0,4,0.596,1,190587,-2.255,0.811,1
18382,2015,Centuries,Fall Out Boy,04aAxqtGp5pv12UXAg4pkq,0.866,0.111,176.014,0.0697,0.004,0.0,4,0.385,4,228360,-2.817,0.551,0
18383,2015,American Skin,Knocked Loose,0JtV2Mjm8cmBl3GQ0IMGjo,0.704,0.181,81.054,0.0434,2.52e-05,0.858,4,0.277,6,162500,-6.372,0.485,0
18384,2015,Gasoline,Halsey,2IO7yf562c1zLzpanal1DT,0.58,0.129,119.997,0.0399,0.223,0.0,4,0.731,10,199593,-7.328,0.319,0
18385,2015,Hearts Of Stone,Marcin Przybyłowicz,50Dq4YN1RoHWl8l16jjM2W,0.61,0.106,139.974,0.0627,0.13,0.128,3,0.162,7,173571,-12.111,0.0601,0
18386,2015,I'm a Coward,They Might Be Giants,2JsxJdRBE3Dcqzb4mVaF1T,0.46,0.322,156.152,0.0409,0.047,0.665,4,0.7,2,169667,-8.097,0.391,1
18387,2015,All She Knows,The LaFontaines,5MvZfUj5QqVg7pRiEmQIGu,0.899,0.0805,119.997,0.0304,0.00884,0.0098,4,0.616,3,213000,-4.118,0.376,1
18388,2015,My Worst Nightmare,Mama Kitten,65RGFJn6y3HDWG8wM9qgZ5,0.911,0.0718,200.081,0.0611,0.00317,3.09e-06,4,0.277,2,152125,-6.983,0.444,1
18389,2015,Love Me Like You Mean It,Kelsea Ballerini,0knbW9EwgSLfNFMWys1mQm,0.84,0.327,151.94,0.0518,0.0452,0.0,4,0.645,4,200027,-5.894,0.805,1
18390,2015,Promise (feat. Fetty Wap),Kid Ink,5IZc3KIVFhjzJ0L2kiXzUl,0.469,0.0753,103.057,0.0646,0.0599,0.0,4,0.797,8,224240,-8.112,0.481,1
18391,2015,I'm All It Takes to Make You Happy - 2015 Remaster,Carly Simon,7ehYgU7c3aSV8GLkPJ3raF,0.408,0.301,109.059,0.0382,0.451,0.0,4,0.589,4,216773,-10.636,0.734,1
18392,2015,In Times When My Head - 2015 Remaster,Carly Simon,0iJaXTYCOYYhMiaz7MGxdm,0.371,0.136,94.229,0.0247,0.292,0.0,4,0.507,0,210320,-10.758,0.327,1
18393,2015,Older Sister - 2015 Remaster,Carly Simon,2JMHLUatlvnU6OseVpvHqI,0.334,0.0988,103.901,0.0334,0.724,0.0,4,0.647,1,189107,-12.186,0.308,1
18394,2015,Silent Night,Pentatonix,75lWQzF7y0FY9380G3gEZ9,0.107,0.297,107.095,0.0347,0.934,0.0,4,0.186,5,193227,-14.802,0.149,1
18395,2015,This Masquerade - 2015 GH Version,George Benson,7GkaclZPWxJujsylkMetsW,0.296,0.0878,180.686,0.0356,0.155,1.61e-05,4,0.469,0,196920,-14.146,0.539,0
18396,2015,How Many Times,DJ Khaled,3uqez7AQId9NZ15UF9QW9M,0.704,0.308,116.016,0.199,0.0937,0.0,4,0.798,10,263980,-4.317,0.867,0
18397,2015,Wish I Knew You,The Revivalists,2EWpa5XnAuSn0sIkSSIhYk,0.716,0.125,101.05,0.0258,0.13,0.0616,4,0.651,0,274093,-6.516,0.722,0
18398,2015,Fade Away,Logic,4QRWA5UqYU1st9aO0UfxOj,0.787,0.296,75.986,0.235,0.27,0.00114,4,0.709,1,287400,-2.377,0.607,1
18399,2015,I've Got The World On A String,Frank Sinatra,4LfgeOiPsAjDgDYSgmntCU,0.372,0.3,123.411,0.0515,0.809,0.0,4,0.569,2,129813,-7.022,0.5,1
18400,2015,We Own The Night,Dance Gavin Dance,4rc2WNOt2w8BHfQjBC8PO0,0.905,0.281,78.318,0.0722,0.0509,0.0,4,0.224,5,205707,-3.239,0.485,0
18401,2015,Right Now,Lil Uzi Vert,58lknB6kkfcDjMpCfx7rLH,0.672,0.163,119.045,0.0883,0.494,6.41e-06,4,0.647,5,227910,-4.501,0.251,0
18402,2015,Satisfied,Various Artists,3dP0pLbg9OfVwssDjp9aT0,0.593,0.15,123.774,0.0902,0.287,0.0,4,0.706,5,329228,-8.581,0.481,0
18403,2015,We Speak Chinese,Various Artists,3mDV4wJiObSVMDgFJ94XWL,0.862,0.0877,128.063,0.0483,0.00356,0.922,4,0.691,9,277500,-7.652,0.613,1
18404,2015,Cry Baby,Melanie Martinez,052vSBPxqdmYRDlkSPiavc,0.691,0.145,95.046,0.0371,0.257,0.0,4,0.686,5,239080,-4.616,0.477,0
18405,2015,Love Don't Live Here Anymore - New Orleans Bounce Mix,Legendary DJs,3ditASCyXCZs391KY7pKGx,0.91,0.253,109.969,0.0489,0.0342,0.00024,4,0.789,7,176797,-4.283,0.529,1
18406,2015,Love As A Ghost,Documenta,30K9yAiGgU5jNoaxGtxE29,0.613,0.181,175.144,0.0384,0.00345,0.549,4,0.0746,0,404917,-7.48,0.195,1
18407,2015,Tough Luck / Cryin' Shame,The Damn Quails,6C2uJqVaRue5UcUoHaZvwP,0.827,0.328,152.131,0.0631,0.015,0.0,4,0.544,4,178787,-6.499,0.84,0
18408,2015,Here Comes That Rainy Day Feeling Again - Remastered,The Fortunes,2oWFcV6yOp5HmbzbCcQXKJ,0.839,0.0438,124.67,0.0373,0.318,2.33e-06,4,0.67,5,166394,-9.65,0.847,1
18409,2015,Policeman - Radio Edit,Eva Simons,1LNco7YJAixT65TXhGewGw,0.954,0.329,104.856,0.14,0.0448,1.32e-06,4,0.664,6,194400,-1.584,0.851,1
18410,2015,Baby Bumblebee (Originally Performed by Traditional) [Karaoke Version],The Karaoke Channel,0LT0KE3vlE7sLrwybMeIha,0.55,0.26,127.046,0.047,0.591,0.00688,4,0.56,7,51222,-7.106,0.733,1
18411,2015,Bringing in the Hay,Glenn Simpson,07XT5qaHTMhRXeucpuD1wd,0.309,0.109,131.114,0.0303,0.875,0.903,4,0.286,2,255363,-14.391,0.0765,1
18412,2015,Come Alive (Dry Bones),Lauren Daigle,725WUW2kYMV93UM3NVt8DI,0.723,0.0982,149.923,0.0364,0.0326,0.0,4,0.37,0,235227,-4.774,0.131,1
18413,2015,Bitches N Marijuana (feat. ScHoolboy Q),Chris Brown,3PiLfzEXHrvT1oJKR8PAJt,0.535,0.105,96.989,0.274,0.337,0.0,4,0.559,3,254693,-8.136,0.62,0
18414,2015,Blow It In The Wind,Chris Brown,46krbc2I7BdYoPR03idNjC,0.594,0.109,79.544,0.202,0.0522,0.0,1,0.394,8,248573,-7.651,0.297,1
18415,2015,Geronimo,Sheppard,19cL3SOKpwnwoKkII7U3Wh,0.763,0.114,142.031,0.0867,0.477,0.00118,4,0.712,7,218228,-6.254,0.503,1
18416,2015,D.G.I.F.U. (feat. Pusha T),Chris Brown,3RpNsrSqHf3QOGz6SRLh3p,0.556,0.161,138.066,0.252,0.00357,0.0,4,0.787,2,224267,-8.557,0.49,1
18417,2015,I Needed You,blackbear,0Ma4illoFg3z4bYdSRxkJP,0.43,0.118,74.031,0.121,0.851,0.0,4,0.671,10,176757,-9.848,0.389,0
18418,2015,It's Yo Shit (feat. Wale),Chris Brown,3ARwSOorS8mVGxW2Vc5OYg,0.843,0.0338,103.053,0.102,0.0217,0.0,4,0.786,3,227187,-5.818,0.89,0
18419,2015,Little More (Royalty),Chris Brown,4lvQiZUhHgG8Oldd8S97hd,0.516,0.139,133.71,0.035,0.0195,0.0,4,0.632,6,260453,-8.088,0.328,1
18420,2015,Make Love,Chris Brown,3zo93Swpm7wIkLJEFc1DIL,0.579,0.312,60.991,0.036,0.0868,0.0,4,0.581,9,230200,-5.866,0.852,1
18421,2015,Ace of Hearts,Zella Day,4z75GvzvwhJjX6J0aTKTBc,0.718,0.268,53.254,0.0476,0.00229,0.0,4,0.224,11,217573,-5.396,0.166,0
18422,2015,Dancing the Blues Away,GRY,2GvPqZIKM93YSbQfC3vHgM,0.548,0.11,116.082,0.0356,0.188,0.00156,4,0.829,0,208507,-11.115,0.957,1
18423,2015,Easy Rider,Action Bronson,4AH8GJVosfrbfhe5NVTAnx,0.851,0.152,93.649,0.0398,0.0339,0.0,4,0.422,11,259301,-4.031,0.667,1
18424,2015,Firefly,Mura Masa,2s9C5THb9llwyVXtjveV4E,0.442,0.0529,109.973,0.131,0.431,1.5e-06,4,0.783,10,228000,-9.215,0.448,1
18425,2015,Cease All Your Fire,Trivium,7mAHLBeiVamGYpXR6aYlXT,0.921,0.0516,136.066,0.075,4.62e-05,0.000263,4,0.52,10,301773,-7.984,0.277,0
18426,2015,The Real,Busty and the Bass,30IC8IrryMmUW660TmvzYM,0.69,0.0799,155.648,0.134,0.112,0.0,4,0.48,2,291507,-5.46,0.489,1
18427,2015,Die A Happy Man,Thomas Rhett,5kNe7PE09d6Kvw5pAsx23n,0.383,0.119,83.096,0.0304,0.381,0.0,4,0.66,2,227427,-9.377,0.381,1
18428,2015,Stand by Me - Live at the Late Show with David Letterman,Tracy Chapman,2gs8HVC6KXOQe76XggzZH5,0.144,0.485,99.678,0.0398,0.797,7.81e-06,4,0.816,7,169013,-10.148,0.523,1
18429,2015,Vanity,Highly Suspect,4dCWXzPUQeGrvEVUBezbqi,0.94,0.269,170.507,0.0773,0.00274,5.78e-06,4,0.203,4,239800,-4.126,0.379,1
18430,2015,Ave Maria,Yo-Yo Ma,2kyEgPaAW8wdpvevPnkf0Z,0.0195,0.0569,81.616,0.0445,0.993,0.888,3,0.132,0,163267,-29.76,0.14,1
18431,2015,Birthday Of A King,The LDS Christmas Ensemble,3M0p0WnFJCtDDChsRzPObP,0.173,0.211,104.206,0.0452,0.993,0.941,4,0.45,7,152750,-14.49,0.352,1
18432,2015,"Children, Go Where I Send Thee (with The Carter Family, The Statler Brothers & Carl Perkins) - Live at Channel DR-TV, Copenhagen, Denmark - September 1971",Johnny Cash,2svZdgYMK0KsUOSYpXFKy4,0.614,0.326,94.576,0.0605,0.8,7.5e-06,4,0.581,8,416773,-10.496,0.814,1
18433,2015,In notte placida,Pifari del Doge,13sVG7EmUMKQPCgkxmrmh8,0.0964,0.0982,78.88,0.033,0.987,0.875,1,0.25,5,74923,-18.444,0.356,1
18434,2015,Tale of the Fisherman,Various Artists,4uGljrFOmVPpOKekbqtUGP,0.348,0.0974,94.031,0.0387,0.564,0.925,4,0.245,5,187660,-12.985,0.388,1
18435,2015,Sweet Music Roll On,Matching Ties,7w1BaCPpeY1sYauN5Bm8gZ,0.341,0.0891,123.896,0.0288,0.853,0.0,3,0.384,9,287427,-7.238,0.223,1
18436,2015,Listen to the Man,George Ezra,1LVoScQOP4DfBRP1sST1wH,0.551,0.0875,121.126,0.0317,0.5,0.0,4,0.599,9,183680,-5.937,0.536,1
18437,2015,Delilah,Florence + The Machine,0fgSfUAnuJzzB8l8MdgRZg,0.87,0.112,169.946,0.0621,0.096,0.0,4,0.426,9,293468,-3.821,0.414,0
18438,2015,River,Leon Bridges,0NeJjNlprGfZpeX2LQuN6c,0.179,0.17,128.128,0.0448,0.689,0.0,4,0.658,8,238560,-10.866,0.191,1
18439,2015,Lightning Strikes,Steve Aoki,0gv9o9mPK1JQeZd3eMFdTa,0.979,0.296,130.009,0.108,0.0277,0.06,4,0.619,5,238128,-6.194,0.13,0
18440,2015,A Voice in the Wilderness - 1998 Remaster,Cliff Richard,7hcHPgV3CsiJFtKTLIsUzQ,0.465,0.109,117.493,0.036,0.0744,0.0,3,0.56,2,130560,-9.436,0.4,1
18441,2015,Brother (feat. Gavin DeGraw),NEEDTOBREATHE,62M9yafZsSRzlsphzeJPGo,0.803,0.119,157.887,0.127,0.135,0.0,4,0.526,11,208205,-3.989,0.564,1
18442,2015,Don't Talk to Him - 1998 Remaster,Cliff Richard,7rIT8edsFW7fvfKASx7t27,0.803,0.0433,122.197,0.031,0.333,0.0,4,0.621,11,174147,-5.646,0.808,1
18443,2015,Hey Mr. Dream Maker,Charles Gordon,1RRxYeYR8uzT6vMBmo2rwD,0.505,0.119,147.929,0.0289,0.6,0.0137,4,0.568,4,296107,-8.022,0.451,1
18444,2015,I Ain't Got Time Anymore,The Glass Bottle,401TLhNfnlmqWQquPFRUlB,0.294,0.0879,82.154,0.0346,0.561,1.54e-06,4,0.476,5,163938,-18.416,0.567,1
18445,2015,Living Doll - 2003 Remaster,Cliff Richard,2g41MCbLgAU0kPH4SkKGnF,0.471,0.101,63.015,0.0459,0.506,0.0,4,0.579,9,158787,-7.699,0.754,1
18446,2015,Adventure of a Lifetime,Coldplay,69uxyAqqPIsUyTO8txoP2M,0.924,0.149,111.995,0.0359,0.00205,0.000173,4,0.638,7,263787,-3.887,0.529,1
18447,2015,Adventure of a Lifetime,Coldplay,69uxyAqqPIsUyTO8txoP2M,0.924,0.149,111.995,0.0359,0.00205,0.000173,4,0.638,7,263787,-3.887,0.529,1
18448,2015,Animals,Maroon 5,2bL2gyO6kBdLkNSkxXNh6x,0.742,0.593,189.868,0.0898,0.000185,0.0,4,0.279,4,231013,-6.46,0.328,0
18449,2015,Hymn for the Weekend,Coldplay,3RiPr603aXAoi4GHyXx0uy,0.743,0.3,89.974,0.0409,0.255,7.21e-06,4,0.49,0,258827,-5.155,0.363,0
18450,2015,Brown Noise - Loopable with No Fade,Zen Mindwaves,67iF3DdebmElASIGoebYt1,2.01e-05,0.0,0.0,0.0,0.0,0.0,0,0.0,5,73887,-15.776,0.0,1
18451,2015,Baby Blue (feat. Chance the Rapper),Action Bronson,7gDwRzJhLs0fFHaGtMDJVM,0.487,0.136,85.027,0.0343,0.247,1.86e-05,4,0.828,6,280160,-6.142,0.761,0
18452,2015,Here Comes That Rainy Day Feeling Again - Remastered,The Fortunes,2oWFcV6yOp5HmbzbCcQXKJ,0.839,0.0438,124.67,0.0373,0.318,2.33e-06,4,0.67,5,166394,-9.65,0.847,1
18453,2015,"Good Golly, Miss Molly",Little Richard,3otRbR9blMGHjTSxCTIabQ,0.9,0.203,164.959,0.0597,0.645,0.00342,4,0.581,7,128226,-7.257,0.864,1
18454,2015,Shake Body,Skales,0RTKzoAF6R3YoHrdBjmmtJ,0.872,0.0615,130.998,0.0548,0.193,2.87e-05,4,0.855,6,208874,-4.09,0.96,1
18455,2015,Voodoo Hack,Strange Daddy,6T5ASdChvw7xiFPboAmuQ0,0.904,0.837,115.012,0.036,0.0107,0.0409,4,0.697,11,143324,-4.678,0.868,0
18456,2015,Stone Cold,Demi Lovato,56twMOlq9DJc3EgpVUVIrW,0.472,0.0974,139.321,0.0476,0.475,0.0,3,0.412,8,191308,-7.543,0.327,1
18457,2015,Eventually,Tame Impala,5M4yti0QxgqJieUYaEXcpw,0.615,0.0844,77.935,0.0325,0.0158,0.000389,4,0.424,9,318591,-6.217,0.155,0
18458,2015,High and Mighty,Keller Williams,0vz9eIh17NskFDBbjZbKnG,0.497,0.175,82.016,0.0668,0.405,0.00399,4,0.671,0,319987,-9.927,0.622,1
18459,2015,Lay Me Down,Sam Smith,64GRDrL1efgXclrhVCeuA0,0.19,0.107,125.319,0.0373,0.919,0.0,4,0.468,4,219536,-11.138,0.326,1
18460,2015,Silent Night,Pentatonix,75lWQzF7y0FY9380G3gEZ9,0.107,0.297,107.095,0.0347,0.934,0.0,4,0.186,5,193227,-14.802,0.149,1
18461,2015,News Bulletin / Gen. Dwight D. Eisenhower Briefing / President Franklin D. Roosevelt Address of D-Day (Excerpts) / Music for Millions Introduction & Buy a Piece of the Peace (with Axel Stordahl & His Orchestra),Frank Sinatra,5lQiVL8CThYc6jCviSk0hb,0.314,0.439,93.358,0.657,0.906,0.0,4,0.631,3,340693,-13.604,0.546,1
18462,2015,On the Road Again,Jack Broadbent,1BQkVDlEOtYKOaotnJuNzz,0.412,0.11,149.735,0.043,0.416,0.0583,4,0.4,7,223125,-7.616,0.217,0
18463,2015,At The Edge Of Time,Blind Guardian,2m71wUV1jEsGmxvmF3q0P8,0.912,0.123,183.089,0.158,0.000412,0.0466,3,0.195,7,415427,-7.253,0.0922,1
18464,2015,Exiles,Third Eye Blind,4pZPQLhVIxnwgjOP7N3AS7,0.707,0.0958,87.937,0.0252,0.329,8.8e-06,4,0.558,7,244316,-6.236,0.524,1
18465,2015,Drunk on Your Love,Brett Eldredge,1jNNHFZmRGXZFHlil5uhei,0.831,0.204,182.064,0.0616,0.414,0.0,4,0.443,11,173960,-5.606,0.588,1
18466,2015,Baby Blue (feat. Chance the Rapper),Action Bronson,7gDwRzJhLs0fFHaGtMDJVM,0.487,0.136,85.027,0.0343,0.247,1.86e-05,4,0.828,6,280160,-6.142,0.761,0
18467,2015,Definately Maybe,Micah Thompson,3ZPhFvWN5Je3Vfw7hYuxh5,0.148,0.0988,99.897,0.0903,0.967,0.95,4,0.646,4,121275,-19.142,0.212,0
18468,2015,Think of You,Chris Young,6W9W8dSswA8KNegvl3W97V,0.893,0.111,111.959,0.0375,0.000937,0.0,4,0.616,11,218947,-3.588,0.567,1
18469,2015,A Sad Country Song,David Allan Coe,525Ny4hCl5o4Txp1vfyPO5,0.401,0.153,110.641,0.0308,0.474,0.0,3,0.514,9,142107,-9.414,0.464,1
18470,2015,Bossier City,Turnpike Troubadours,2qRGnY4zSNBu4tTql3pEnX,0.9,0.207,176.738,0.0687,0.192,0.00172,4,0.284,7,198427,-2.9,0.712,1
18471,2015,Fairytale Morning,David Allan Coe,5YnEO8RyuLiokb0fhbI38V,0.279,0.113,133.144,0.0336,0.887,0.00879,3,0.55,2,192200,-14.056,0.36,1
18472,2015,Get a Little Dirt On My Hands,David Allan Coe,1YsTkuWZWoOf56rue6T7rb,0.565,0.457,137.315,0.0644,0.378,0.0,4,0.732,5,220267,-11.06,0.738,1
18473,2015,Greener Than the Grass We Laid On,David Allan Coe,4Gdlr7cMBCcqvUPVsaKS2k,0.308,0.342,135.913,0.0298,0.795,0.0,4,0.441,5,209147,-9.89,0.347,1
18474,2015,I've Got to Have You - 2015 Remaster,Carly Simon,1qUIyn3tNfkIJzfgJeeKCu,0.167,0.0981,115.173,0.0331,0.722,6.76e-05,4,0.55,2,285773,-14.034,0.106,1
18475,2015,Just to Prove My Love for You,David Allan Coe,1IRwWtqpYTKGZu9WQNEGUo,0.815,0.056,177.159,0.0698,0.602,2.97e-05,4,0.623,9,143480,-9.136,0.967,1
18476,2015,Now I Lay Me Down to Cheat,David Allan Coe,1rbbnBSvndwwTxNF5raAPj,0.38,0.369,78.574,0.0378,0.331,2.91e-06,4,0.476,7,202480,-12.575,0.326,1
18477,2015,Take This Job and Shove It Too - 1977 Version,David Allan Coe,1FLAYO8M4q1STCVOOPyCFe,0.435,0.167,127.895,0.0287,0.17,0.0,4,0.705,7,177373,-8.946,0.678,1
18478,2015,Tanya Montana,David Allan Coe,5rYRFxyAvCf4aBNyMSxugD,0.239,0.145,82.166,0.034,0.445,5.29e-06,3,0.38,1,220520,-15.132,0.242,1
18479,2015,Tennessee Whiskey,Chris Stapleton,3fqwjXwUGN6vbzIwvyFMhx,0.37,0.0821,48.718,0.0298,0.205,0.0096,4,0.392,9,293293,-10.888,0.512,1
18480,2015,"Whiskey, Whiskey (Take My Mind)",David Allan Coe,1lLCBgdyUFOOVwLEzPYPxO,0.564,0.179,131.884,0.0339,0.77,0.0,4,0.638,5,150187,-10.529,0.895,1
18481,2015,Baby Be My Love Song,Easton Corbin,6WCqjXvMxAN2yP4dzeoyhF,0.713,0.305,167.973,0.0472,0.0569,0.0,4,0.488,0,199747,-6.148,0.483,1
18482,2015,Bang My Head (feat. Sia & Fetty Wap),David Guetta,53Y0kdCa1CZ9gRqEuknfwy,0.869,0.103,108.061,0.0789,0.0525,0.00719,4,0.599,0,193333,-3.697,0.593,1
18483,2015,Ghosts,August Burns Red,6pvtHYK8YwNDbfmKPljvIo,0.908,0.173,91.468,0.0793,7.48e-05,0.000201,1,0.137,10,289189,-4.969,0.107,0
18484,2015,How Do You Speak to an Angel?,Etta James,3VZDh0CA39bRwHgMvvlyMJ,0.337,0.101,182.761,0.0314,0.766,0.0,3,0.229,5,160467,-9.712,0.445,1
18485,2015,Stuck With Me,Timeflies,6Ej6WtjqLbro72mF4Y1Xdb,0.391,0.11,80.145,0.114,0.693,3.47e-06,4,0.578,0,172147,-13.379,0.224,1
18486,2015,Together As One - Radio Edit,Dropgun,1VierzHfJLlQhoYM5YlR0M,0.979,0.128,127.609,0.0501,0.099,0.00291,4,0.409,5,174257,-1.508,0.582,0
18487,2015,Box Fan,Peace Within the Mind,6XketZ4icuvjCU1lyuQ2AL,0.000731,0.179,0.0,0.0,0.216,0.369,0,0.0,4,222169,-17.967,0.0,1
18488,2015,FOOLS,Troye Sivan,0tjfognbowyFM3RHTdxjPK,0.678,0.146,87.436,0.0724,0.192,0.0,4,0.292,10,220403,-5.595,0.365,1
18489,2015,Fortuneteller,Boney James,2WqZw90MDwiVkeixMSVK2e,0.383,0.111,119.927,0.033,0.629,0.233,4,0.558,8,275333,-11.1,0.177,1
18490,2015,Never Again,Breaking Benjamin,07huQEWGQAe7aJaeR08Cag,0.936,0.358,93.501,0.0331,8.53e-06,9.73e-05,4,0.493,1,223547,-4.525,0.683,1
